"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
18.0584682917714,9.93161402759142,6.24064236180857,8.32809920306318,8.16946670180187,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0
18.6251793094802,7.71086174878292,7.93996590655297,5.25802785996348,6.34096142253838,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
17.5872414864593,6.49730363860726,6.47532361326739,7.66139025450684,9.89329751813784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15.0360236764117,5.07538863923401,5.66969935898669,9.11053780000657,8.85290160775185,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1
15.8625207853881,7.06414893968031,5.46613686019555,8.09984302613884,7.18554777209647,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19.330339829507,9.74924653186463,9.82302357326262,7.93020961340517,7.88953822338954,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
16.9994925137905,8.09632088174112,5.23639006307349,6.33997264900245,9.86897915950976,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
17.1455254865512,5.75420977198519,9.65772865456529,6.33406731882133,6.58029649406672,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1
16.5649682868127,9.88478022511117,8.45638777012937,6.85986266471446,9.79351962800138,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1
17.3147891020179,8.04008012753911,8.8497581158299,9.37286185333505,7.31635447242297,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1
15.6854766354592,9.95847943820991,8.85714850272052,5.57941506966017,5.83793191588484,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
16.1739534078576,5.54905623546802,9.55613142461516,7.24695236538537,5.22485197870992,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
16.3228096817906,8.57089750701562,9.50324772275053,5.84244282450527,5.41512683965266,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
18.0740003530967,9.09423361648805,8.38673927006312,9.266784011852,9.64876922429539,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
9.7618235537638,5.79163817106746,5.62023754348047,5.83875468117185,9.82514154049568,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
16.484421813849,8.2014396134764,7.83853276749142,9.22122520511039,9.73662828095257,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1
19.7048610951298,9.23616671585478,9.41123865894042,8.63941757008433,8.52163765695877,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
10.7126916472333,8.9338008093182,6.89283151994459,8.93167442292906,5.07907872553915,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
14.0961816796156,9.37148438650183,7.46260050567798,6.48432387388311,8.43262466136366,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
18.3977184818089,9.59038737462834,8.21193560259417,7.86988081876189,8.87561868177727,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
19.4148634040252,5.30822159373201,8.4955021168571,5.47585220076144,8.81887150229886,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0
14.1272293572479,7.6244167459663,5.20127071533352,6.15089335595258,7.89605587022379,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
18.0332097344559,8.56631820439361,6.10302068758756,8.17266209749505,8.95359090529382,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
16.3088559119703,6.01560984738171,9.68616046593525,8.6495229578577,8.18927622982301,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
18.457777685828,9.51841244357638,5.20780879538506,8.12385781784542,6.30115257226862,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
17.0700109374543,5.96297829528339,9.51274495339021,7.72910664440133,6.21512518497184,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
15.9564164924546,5.06376662757248,7.45048510143533,7.86861968459561,5.02239536261186,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
19.3528084079892,8.64597444189712,9.48828623397276,6.46855184342712,8.58971124398522,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
17.6186046374574,9.97573161963373,7.56972237722948,5.0576731772162,7.32318028924055,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
16.5750039328815,5.16472553834319,5.96083900891244,7.12615332682617,5.14369327109307,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
16.887718615203,8.44279088662006,7.3071988648735,9.85620207269676,5.4946389538236,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
16.5672623485697,6.96153317578137,7.25455642561428,8.85664588888176,7.93442261754535,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1
17.87923932073,7.96581468894146,8.07243137271143,7.66074146144092,9.74542770418338,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
14.8277452527355,9.31517054676078,9.56402800045907,7.79213151778094,5.61154038645327,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
18.6806674489463,8.44176024082117,8.03988196188584,5.98329937201925,9.80899991933256,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0
17.866826570781,6.15122316521592,6.02531684678979,9.94148332974873,8.29997677123174,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1
17.9262315152643,6.32665723795071,6.62219092133455,6.26233237562701,6.29775735083967,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1
14.2789480273909,6.95610398193821,6.12320583197288,5.3118426608853,6.53577617486008,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
19.1974894103183,5.66647365572862,5.75997617910616,5.07301782257855,9.48251434834674,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
19.9897497241323,9.36340903979726,8.7979339750018,8.61802694620565,7.83612003899179,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
12.415075552822,6.12324308953248,6.19736007764004,9.7318271745462,7.01884134788997,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
17.7693342085904,6.09743922948837,6.83214854449034,5.12575355009176,7.08166836062446,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0
15.75092159247,8.42304021003656,5.00280699227005,9.46776854456402,7.30961077497341,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
15.3607652959805,6.38829687843099,7.50742712174542,6.63986855768599,5.44120152946562,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
17.8851024075861,9.30809547193348,7.64505488565192,5.3705292311497,9.45226439624093,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0
16.2123813775063,7.15684928465635,9.80042331735604,7.86461546435021,6.9085271016229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12.2551872753118,7.16057920712046,8.80980865098536,9.44184206542559,6.5872302884236,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
17.2829827568618,9.28628283319995,5.37644360563718,5.42207394028082,6.12607926945202,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1
14.7338771541229,6.36942686513066,5.00877652317286,5.33851022017188,6.92006787401624,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
16.5853634202021,6.41376095474698,6.25575876561925,7.44344437378459,9.57615940016694,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1
18.129016296052,8.85288302903064,7.94471122557297,6.25544501002878,9.55490921856835,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
15.971727969731,6.00814874982461,7.8218019742053,5.87849017465487,5.06756190443411,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
17.3253191106154,5.46930686570704,8.15992721356452,8.76066505908966,8.78395010018721,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
17.0981718356803,6.00708982907236,8.36052986443974,9.55267993966118,8.13040945678949,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0
17.0974555217732,5.16870801220648,7.72584984311834,7.29980769217946,8.71583344065584,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17.4598759955797,8.85852844687179,5.62202929635532,7.05939783831127,7.48448906699196,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
16.239050339886,7.7289867924992,7.297442429699,5.60821915511042,5.65361862420104,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1
16.7538876113776,7.23330995533615,7.84021700615995,7.63071957859211,9.60714132175781,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
16.1567194715897,8.50183316972107,5.49700609175488,5.96406965283677,6.50603404734284,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
15.4291741646048,5.94657422741875,8.65509083145298,8.40008691884577,7.30654154438525,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
16.2228659983694,8.96684789680876,8.98403106722981,5.93921490130015,5.66707701422274,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
18.7159600081191,9.52307815896347,6.37246281839907,6.09928564517759,8.65738765336573,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
14.3717855059968,9.98200682224706,8.29876689007506,5.11328765773214,6.98541378136724,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1
16.9984681615588,6.84745272737928,7.48571273172274,8.33648116211407,5.83033427945338,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1
15.5248871810049,6.37792470864952,5.81153454026207,9.26749482867308,7.22646916168742,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1
19.0477673686494,9.26851744530722,9.54780861502513,8.30506589147262,7.95146164833568,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1
18.1894896313455,6.03687564027496,9.60726410150528,7.1352222294081,9.0340529056266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
15.0264820515231,8.28750422340818,7.87489184061997,7.79340603156015,9.19890430523083,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1
17.7755302040933,5.84275054279715,9.02911068522371,6.17429340840317,5.40334260906093,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1
17.4870508736325,6.48801435832866,8.65166465286165,8.01951966481283,6.1044653900899,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16.0535905916951,6.62682913825847,9.79532356490381,6.90235067042522,8.6947629309725,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1
16.6489989725335,9.76254594046623,5.72307938011363,6.40692684217356,7.04719638684765,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
14.2481379695435,7.832107685972,9.97456404962577,8.61247149528936,9.36554337851703,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
16.4177060424848,7.4577052355744,9.96937436750159,9.40850882907398,5.25377950165421,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
14.6751558605075,9.16901694610715,6.7293335404247,9.77354993461631,8.62586941220798,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
17.7306867574212,6.91965885809623,9.30709052016027,8.51966242888011,8.90695690759458,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
16.0681343927354,9.87552112783305,9.83511168393306,5.83748098928481,6.86329916818067,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
17.5727490381623,9.72465716302395,6.17454253486358,6.9607935892418,6.40682735480368,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1
17.4570504703319,6.93853968870826,5.31837812392041,5.51399621297605,9.11879189778119,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
18.1776038675353,9.67248987173662,8.07040709070861,9.644732309971,7.12499830988236,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
12.6630021251878,9.21663137036376,7.80791005934589,7.36384741030633,9.34044904308394,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
18.7342064040641,8.83741840953007,7.97873291769065,8.92885256325826,8.50807957933284,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15.4255842819244,8.26965058338828,6.51960340910591,8.58154610847123,6.11905567697249,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1
15.0304383785851,9.72404009778984,7.51346254139207,9.17726131039672,7.71827750955708,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
14.5824629762412,6.55386468279175,8.79611878073774,8.2220485736616,5.71748649468645,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
19.4436449279747,5.57004613685422,8.33002214902081,5.56952215149067,9.67407152871601,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
15.8806597833981,6.03936060331762,5.80370413837954,5.75671237660572,8.76409246702679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
9.49349580181346,7.85945915267803,6.21751420316286,6.16596500156447,5.32213638420217,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1
16.7322499347829,9.02245013043284,5.29890656820498,5.23832177277654,7.21239349339157,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0
18.565067653946,9.9933310772758,9.97275899397209,5.67429942428134,8.21744689252228,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
18.0338871099354,6.22267871396616,7.61423867195845,8.39273217017762,9.2052148480434,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
16.0596712076585,7.77088311850093,8.67365945363417,6.5581669472158,6.40700558084063,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0
14.0805649878586,8.44868241343647,9.91870526806451,9.83248379547149,9.65191057766788,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1
17.8528126443742,8.69769977289252,8.5647862276528,7.61999582289718,5.50028758007102,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
16.5028343956856,5.97769934101962,9.59235101239756,9.14381720824167,5.21367400768213,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
15.6681368778252,8.54590817471035,5.77100758091547,7.98497137380764,6.89645887468942,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
16.9856469434643,6.76159723894671,9.47997829061933,9.47847351548262,7.33664803323336,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
19.0807688404961,9.61217750213109,7.86230084486306,9.8328369401861,9.40497041563503,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
16.2528723826967,8.56696700793691,8.62288318574429,8.81895473226905,7.551084413426,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
10.1125032498312,9.62310557486489,5.55342021863908,9.81531084165908,9.31845063809305,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1
17.2324962746561,5.99630494602025,7.29589551803656,6.65182827040553,6.68379231006838,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
16.575371992727,7.99553792341612,7.05939640640281,9.30765860714018,6.40895162709057,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1
16.4594197671936,7.81036598491482,9.46135922102258,7.38581346464343,5.39165586233139,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
17.7235335252818,7.11582729942165,5.69522107136436,5.35262621939182,9.90303792990744,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1
14.9226709817798,6.31153603899293,6.60818004980683,9.35562839964405,6.78383603692055,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
16.5155631606285,8.4297417930793,9.98985130223446,6.55589592759497,7.13158362545073,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1
19.2873744982907,6.1189327063039,6.78851361270063,9.13250523735769,8.90809401171282,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
17.4401072895047,7.11644076858647,8.83312911959365,8.11273529776372,7.02042204327881,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18.1343646035133,7.99399614916183,9.56094044260681,5.11705712997355,6.5082330245059,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
18.0898816102455,7.96252509462647,9.0494546550326,7.1025631763041,7.70936823333614,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
18.0166872287848,9.49138313299045,9.45360917598009,8.18620443809777,8.24664101586677,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
16.646954198797,8.74300654162653,5.11774142622016,9.53200976131484,5.11457268497907,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0
17.4324975605475,8.02899515838362,6.91486758529209,9.73426423501223,7.9876180330757,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0
18.2147443439963,7.68377400236204,8.3980788406916,9.33692982187495,8.57436182093807,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
14.3037907385815,9.26302787149325,6.93153775879182,8.40130915748887,8.01602206774987,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
18.1388833124489,7.47358851833269,7.7524252270814,7.82848783070222,9.75961063639261,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0
12.853020907558,5.20336594898254,7.05052208853886,7.45927359326743,5.90314260916784,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1
12.6372901421673,6.09859137795866,5.7809682120569,5.15222255489789,5.78007797943428,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
16.4030349558071,9.7120850335341,5.70272375829518,6.56914822873659,6.56266985461116,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
15.7967911700261,7.54021814558655,5.32745359232649,9.25834689056501,8.81851745769382,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
15.1320105825242,6.27395609859377,7.34001027303748,7.32152038719505,5.28757947846316,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
13.6454471557922,7.46768381097354,8.8257308176253,5.26145052164793,6.86399402446114,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1
19.3191154823164,6.56036285450682,9.86096226377413,6.09918437898159,8.47262819530442,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
17.3701625332002,7.69404527381994,7.34866932965815,7.26193473557942,7.59244097745977,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
17.3643391924244,8.24188059894368,9.58237914019264,7.46363199898042,7.50756314722821,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
17.0284930454152,9.13068151683547,6.25859280582517,8.66033726953901,5.84425642038696,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
16.4242809491753,8.88013583375141,9.21850106329657,7.09679395658895,5.37173429038376,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
18.2790258045279,5.6002876709681,5.21882236935198,7.85960881970823,7.04843035433441,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
17.4876133097251,5.77325623598881,6.34069176041521,9.38644298934378,7.82287639798597,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
18.0310364152065,9.61396188358776,9.23569089733064,5.4543579777237,8.81174040492624,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1
14.8722786118621,6.46316029597074,7.94817297370173,9.91762018762529,8.67348809493706,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1
18.8749024060687,6.26431122771464,5.50976536120288,7.76140464353375,6.99825386167504,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
15.0727866595306,5.69617179804482,7.68505835090764,6.56730497139506,9.10412122728303,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
16.3534998052122,8.07695496361703,8.72757355216891,8.09889611438848,7.51111437333748,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
17.6786139334812,6.21158792986535,8.15758465556428,7.3458347574342,6.4538233645726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
16.3158117640896,8.75804165028967,5.39358407841064,8.89366238610819,9.40555275650695,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1
17.3279195175351,5.68618934252299,5.93999609351158,8.75534479506314,7.93821424129419,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
18.6131793099587,7.0300658303313,9.06684019253589,5.37634325795807,7.74661437026225,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
12.546265122276,6.4312953595072,7.22420670092106,9.5247462275438,5.10153847630136,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
15.8744783530952,6.766467099078,6.21036873897538,6.01064839749597,6.04543110704981,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
17.6538376513517,8.05492291226983,9.34609406394884,7.60456198942848,5.61990223359317,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
18.170372364573,6.21521555352956,9.40426354412921,9.84416655963287,8.22806519223377,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
16.4685677497114,6.11017285846174,8.69795028935187,5.71678796317428,5.46408013440669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16.9408159513171,9.03949408209883,6.2313179904595,9.97772083152086,5.78761196695268,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
16.9125599905277,8.85803930927068,6.33036242099479,7.04771131277084,7.65449954080395,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
13.7388966977283,8.26001173118129,7.87336958921514,6.09375210013241,6.00095110130496,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
14.1759437118518,9.82303609373048,8.69467457057908,5.34059568773955,5.90258396230638,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1
14.8106891049359,9.27301788586192,9.37754568527453,8.57071422156878,9.35955093125813,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
16.2959924571303,9.56888544023968,8.78486272646114,9.95857463567518,6.24543207813986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
18.3990393735563,6.27574320649728,6.55773788341321,7.17656369437464,8.63715594052337,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
18.1225421942915,5.43205384397879,8.83102783816867,8.29221097636037,7.81585805700161,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
18.1042257123149,8.54258272913285,7.64984547393396,6.876072230516,8.82961195195094,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
15.8950975345871,8.86636444483884,5.89983410201967,5.263922464801,5.71860013878904,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
14.195133943525,7.60524866636842,7.09464822546579,5.77051642118022,6.34808823582716,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1
16.8540862088204,6.26174742355943,5.50675864913501,5.0752027623821,8.61769193666987,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1
12.6153048924589,8.10525435837917,6.21976845548488,9.35185347218066,7.36606960766949,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0
15.1688733836721,7.47278832946904,6.12380659673363,5.02178811235353,8.91382435220294,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1
16.5813286097359,6.63811522070318,8.51854714215733,5.55649290094152,7.15577448485419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16.8256903170875,6.97709430474788,7.89733303827234,7.618654940743,6.2069578235969,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
15.3777469082175,7.69413537462242,5.05372488987632,9.63598842849024,5.14816774986684,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
18.0348786876056,6.00223441957496,8.26315983431414,6.73838115297258,5.04928778973408,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
16.7684908265407,6.1879236868117,6.14584961906075,5.47217379673384,6.09027847182006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
14.9909771776511,8.99948096950538,7.21134016988799,6.94459832273424,5.49843380460516,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
17.5161033011583,5.91472833999433,5.20750820985995,7.41738146869466,8.59618157148361,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
17.0215482079536,6.3567768689245,5.74231296777725,7.02592122019269,9.93641365785152,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
17.0320944898836,7.3756573908031,8.1177440600004,6.66667990270071,7.50698063871823,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
13.4124996872149,6.520245334832,8.50263113155961,5.30415115412325,7.72242997423746,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
17.5322400771896,8.4194325178396,5.87504860479385,7.8507662890479,9.23730189562775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11.6482264491939,6.11193491378799,7.12662187288515,8.95642454503104,6.04065582621843,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
13.2849847076229,6.05547057115473,6.13480605883524,9.11920945974998,6.75632419530302,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
13.9129118485733,7.07014075480402,9.12272019661032,8.10851107933559,9.85291173681617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
19.4778024422528,9.66701340978034,8.46258925856091,9.42752496339381,9.3583648733329,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
13.6989199424872,6.49472991353832,6.2667926994618,5.6669382576365,7.82766528660432,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1
14.8886195540133,8.30818857415579,7.16952528222464,9.55861826427281,7.13986675604247,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1
